id,cost,LB,f_hat,num_coll,cost-to-go,h_hat,parent
123964661832128,2149,2128,2149,105,184,0,
123964660016704,2149,2153,2149,104,184,0,123964661832128
123964660126720,2149,2164,2149.0,104,184,0.0,123964660016704
123964658740608,2149,2165,2149.0,104,184,0.0,123964660126720
123964660074752,2151,2153,2151.0,101,182,0.0,123964658740608
123964659361472,2151,2153,2151.0,100,182,0.0,123964660074752
123964657944960,2151,2178,2151.0,100,182,0.0,123964659361472
123964658738368,2151,2178,2151.0,99,182,0.0,123964657944960
123964655777152,2151,2178,2151.0,98,182,0.0,123964658738368
123964659432512,2151,2188,2151.0,96,182,0.0,123964655777152
123964659386304,2151,2195,2151.0,95,182,0.0,123964659432512
123964657476992,2151,2195,2151.0,94,182,0.0,123964659386304
123964656782400,2180,2221,2180.0,92,153,0.0,123964657476992
123964658963776,2180,2221,2180.0,91,153,0.0,123964656782400
123964658424192,2180,2221,2180.0,90,153,0.0,123964658963776
123964656575104,2180,2221,2180.0,89,153,0.0,123964658424192
123964656014976,2182,2222,2182.0,88,151,0.0,123964656575104
123964657618048,2182,2222,2188.692307609941,87,151,6.692307609940829,123964656014976
123964657647488,2182,2222,2188.142857068265,86,151,6.1428570682653065,123964657618048
123964657728768,2182,2223,2187.5999999328,84,151,5.5999999328,123964657647488
123964658763968,2182,2225,2186.882352886609,83,151,4.882352886608997,123964657728768
123964660716032,2182,2225,2186.6111110598767,83,151,4.611111059876544,123964658763968
123964660646016,2182,2225,2186.5555555024075,82,151,4.555555502407407,123964660716032
123964660311744,2182,2225,2186.263157845374,81,151,4.263157845373962,123964660646016
123964657562752,2182,2227,2185.89999995515,78,151,3.89999995515,123964660311744
123964656118848,2191,2230,2194.347826052023,77,142,3.3478260520226844,123964657562752
123964656840128,2208,2244,2211.409090870351,75,125,3.40909087035124,123964656118848
123964656564224,2208,2255,2211.260869528355,75,125,3.2608695283553883,123964656840128
123964656157184,2209,2262,2212.2608695269378,75,124,3.260869526937618,123964656564224
123964656394880,2209,2263,2215.260869488998,72,124,6.26086948899811,123964656157184
123964658053504,2209,2263,2214.5384614766863,72,124,5.538461476686391,123964656394880
123964657791552,2209,2269,2214.4615383985206,71,124,5.46153839852071,123964658053504
123964656631680,2209,2283,2214.1851851256515,70,124,5.185185125651578,123964657791552
123964658383744,2221,2293,2225.8571428016326,68,112,4.857142801632653,123964656631680
123964657683712,2221,2293,2225.620689602592,67,112,4.620689602592153,123964658383744
123964658164608,2234,2303,2238.2666666183113,64,99,4.2666666183111115,123964657683712
123964656630208,2234,2308,2238.1290322114464,64,99,4.12903221144641,123964658164608
123964656227968,2234,2319,2238.0645160818312,63,99,4.064516081831425,123964656630208
123964656603968,2234,2319,2237.874999955195,62,99,3.8749999551953125,123964656227968
123964654709120,2234,2319,2237.6969696543983,61,99,3.6969696543985306,123964656603968
123964658480832,2234,2319,2237.5294117242215,60,99,3.5294117242214536,123964654709120
123964658455232,2234,2320,2237.314285676408,58,99,3.3142856764081636,123964658480832
123964654656576,2240,2324,2243.0810810469393,57,93,3.081081046939372,123964658455232
123964654797632,2240,2329,2244.4594594088385,55,93,4.459459408838568,123964654656576
123964658289408,2254,2329,2258.153846108047,54,79,4.153846108047337,123964654797632
123964655532736,2268,2334,2272.1052631103603,52,65,4.10526311036011,123964658289408
123964654899648,2268,2341,2271.9999999538463,52,65,3.9999999538461535,123964655532736
123964654175680,2268,2354,2271.769230724773,49,65,3.7692307247731756,123964654899648
123964650457920,2268,2370,2271.428571390204,48,65,3.4285713902040817,123964654175680
123964650865920,2268,2370,2271.2790697308383,47,65,3.2790697308382906,123964650457920
123964653225088,2268,2370,2271.1363636014357,46,65,3.1363636014359506,123964650865920
123964654009152,2268,2373,2270.9999999666666,45,65,2.9999999666666666,123964653225088
123964655817280,2276,2380,2278.6739130138326,41,57,2.6739130138327027,123964654009152
123964654963136,2276,2380,2278.4999999729166,40,57,2.499999972916666,123964655817280
123964658070592,2276,2383,2278.387755076214,39,57,2.3877550762140776,123964654963136
123964654286016,2277,2377,2279.279999975376,38,56,2.2799999753759996,123964658070592
123964654811520,2277,2392,2279.21999997558,37,56,2.21999997558,123964654286016
123964652593216,2306,2402,2308.117647035571,36,27,2.117647035570934,123964654811520
123964652357248,2308,2404,2310.0588235064015,35,25,2.058823506401384,123964652593216
123964650582144,2308,2410,2311.173076887685,33,25,3.173076887684912,123964652357248
123964653837184,2308,2410,2310.96296293059,32,25,2.9629629305898493,123964650582144
123964653975360,2325,2422,2327.7272726975207,30,8,2.727272697520661,123964653837184
123964653529920,2325,2422,2327.636363607124,29,8,2.636363607123967,123964653975360
123964651393408,2325,2423,2327.5892856856185,29,8,2.5892856856186226,123964653529920
123964651216960,2325,2424,2327.499999971875,28,8,2.4999999718750003,123964651393408
123964650433472,2325,2426,2327.4561403232997,28,8,2.456140323299477,123964651216960
123964653808448,2325,2426,2327.4561403228686,28,8,2.4561403228685754,123964650433472
123964652715648,2326,2428,2328.4561403224375,28,7,2.4561403224376734,123964653808448
123964652650176,2326,2429,2328.842105229751,27,7,2.842105229750693,123964652715648
123964651301568,2326,2436,2328.68965514088,26,7,2.689655140879905,123964652650176
123964651304704,2326,2424,2328.542372851623,25,7,2.542372851623097,123964651301568
123964653975424,2326,2424,2328.399999972,24,7,2.3999999720000003,123964651304704
123964650602304,2326,2424,2328.2622950556356,23,7,2.2622950556355823,123964653975424
123964651143424,2326,2424,2328.1290322333402,22,7,2.1290322333402703,123964650602304
123964650563136,2326,2426,2327.9999999768256,21,7,1.9999999768253969,123964651143424
123964652639616,2326,2424,2327.8749999783204,20,7,1.8749999783203126,123964650563136
123964652447168,2326,2423,2327.7538461336094,19,7,1.7538461336094677,123964652639616
123964651994368,2326,2425,2327.6363636175206,18,7,1.6363636175206613,123964652447168
123964651897344,2326,2423,2327.5223880422054,17,7,1.522388042205391,123964651994368
123964651966464,2326,2427,2327.323529396583,15,7,1.323529396583045,123964651897344
123964651446528,2326,2427,2327.199999986457,14,7,1.199999986457143,123964651966464
123964651997056,2326,2428,2327.0985915369174,13,7,1.0985915369172783,123964651446528
123964651738752,2326,2428,2326.99999998875,12,7,0.99999998875,123964651997056
123964651727680,2326,2429,2326.9041095788853,11,7,0.9041095788853443,123964651738752
123964652083392,2326,2429,2326.891891881888,11,7,0.8918918818882396,123964651727680
123964649398912,2326,2413,2326.810810801607,10,7,0.8108108016070125,123964652083392
123964649467648,2333,2417,2333.71999999184,9,0,0.7199999918400001,123964649398912
123964652342144,2333,2417,2333.639999992661,8,0,0.6399999926613333,123964649467648
123964650579392,2333,2417,2333.552631572621,7,0,0.5526315726211911,123964652342144
123964650111616,2333,2417,2333.4675324621894,6,0,0.46753246218923933,123964650579392
123964649879680,2333,2417,2333.461538456272,6,0,0.46153845627218937,123964650111616
123964649762176,2333,2417,2333.3846153801774,5,0,0.3846153801775148,123964649879680
123964648511936,2333,2428,2333.3797468310686,5,0,0.379746831068739,123964649762176
123964648583424,2333,2428,2333.3037974648164,4,0,0.30379746481653586,123964648511936
123964648681984,2333,2426,2333.224999997384,3,0,0.22499999738437504,123964648583424
123964650296960,2333,2426,2333.2222222196433,3,0,0.22222221964334704,123964648681984
123964648476224,2333,2439,2333.1481481464107,2,0,0.14814814641060814,123964650296960
123964649056000,2333,2444,2333.0731707308505,1,0,0.07317073085068412,123964648476224
123964649223296,2333,2444,2333.0,0,0,0.0,123964649056000
136491470202816,2296,2273,2296,121,269,0,
136491470670272,2296,2298,2296,120,269,0,136491470202816
136491467624704,2296,2309,2296.0,120,269,0.0,136491470670272
136491466541888,2296,2310,2296.0,120,269,0.0,136491467624704
136491469313728,2298,2298,2298.0,117,267,0.0,136491466541888
136491469374080,2298,2298,2298.0,116,267,0.0,136491469313728
136491468366080,2298,2323,2298.0,116,267,0.0,136491469374080
136491469730176,2298,2323,2298.0,115,267,0.0,136491468366080
136491466035136,2298,2323,2298.0,114,267,0.0,136491469730176
136491467215040,2298,2332,2298.0,112,267,0.0,136491466035136
136491466490496,2298,2339,2298.0,111,267,0.0,136491467215040
136491467427968,2298,2339,2298.0,110,267,0.0,136491466490496
136491469126784,2327,2365,2327.0,108,238,0.0,136491467427968
136491470822528,2327,2365,2327.0,107,238,0.0,136491469126784
136491465993472,2327,2365,2327.0,106,238,0.0,136491470822528
136491468974592,2327,2365,2327.0,105,238,0.0,136491465993472
136491466344832,2329,2366,2329.0,104,236,0.0,136491468974592
136491468207040,2329,2366,2336.923076825562,103,236,7.9230768255621316,136491466344832
136491470547072,2329,2366,2336.285714197245,102,236,7.285714197244898,136491468207040
136491471135808,2329,2367,2335.6666665866665,100,236,6.666666586666667,136491470547072
136491470670400,2329,2369,2334.8235293466782,99,236,5.8235293466782005,136491471135808
136491467856832,2329,2369,2334.499999938889,99,236,5.49999993888889,136491470670400
136491466158976,2329,2369,2334.444444380926,98,236,5.444444380925926,136491467856832
136491469054144,2329,2369,2334.105263098781,97,236,5.1052630987811645,136491466158976
136491466936896,2329,2371,2333.69999994595,94,236,4.69999994595,136491469054144
136491466802560,2329,2390,2333.0434782186767,93,236,4.043478218676748,136491466936896
136491465575360,2338,2393,2341.8333332934026,92,227,3.833333293402778,136491466802560
136491469020224,2355,2407,2358.9130434340263,90,210,3.913043434026466,136491465575360
136491470035840,2369,2418,2372.7499999578126,90,196,3.7499999578125,136491469020224
136491469239936,2369,2418,2372.913043430624,90,196,3.913043430623819,136491470035840
136491470898432,2369,2418,2372.869565168601,89,196,3.8695651686011345,136491469239936
136491467298496,2370,2425,2373.7083332869793,89,195,3.7083332869791668,136491470898432
136491465289024,2371,2426,2378.416666570868,89,194,7.416666570868056,136491467298496
136491465343680,2371,2427,2381.9999998533335,88,194,10.999999853333335,136491465289024
136491465075520,2371,2427,2381.559999860608,88,194,10.559999860608002,136491465343680
136491463898240,2371,2433,2381.439999858016,87,194,10.439999858016002,136491465075520
136491463945856,2371,2447,2380.923076789497,86,194,9.923076789497042,136491463898240
136491468446656,2383,2457,2392.3333332088887,84,182,9.33333320888889,136491463945856
136491465547648,2386,2457,2394.8928570253443,83,179,8.892857025344389,136491468446656
136491465411200,2386,2457,2394.8928570221683,83,179,8.892857022168366,136491465547648
136491465589312,2395,2465,2403.4642855963903,79,170,8.464285596390308,136491465411200
136491466261120,2408,2475,2415.7586205826397,75,157,7.758620582639716,136491465589312
136491463874944,2408,2480,2415.7586205799644,75,157,7.7586205799643295,136491466261120
136491465711104,2408,2491,2415.655172302925,74,157,7.65517230292509,136491463874944
136491465037632,2408,2491,2415.2999998953665,73,157,7.299999895366668,136491465711104
136491464160640,2408,2491,2414.967741836587,72,157,6.967741836586888,136491465037632
136491463045504,2409,2491,2415.7499999050783,72,156,6.749999905078125,136491464160640
136491464196480,2421,2500,2429.999999870625,72,144,8.999999870625,136491463045504
136491464832256,2421,2499,2432.4516127259103,71,144,11.45161272591051,136491464196480
136491464200128,2421,2500,2431.781249834912,69,144,10.78124983491211,136491464832256
136491465458752,2427,2504,2436.999999852941,68,138,9.999999852941178,136491464200128
136491464812992,2427,2509,2438.6470586488235,66,138,11.64705864882353,136491465458752
136491462837504,2441,2509,2451.8333331768517,65,124,10.833333176851854,136491464812992
136491463057536,2455,2514,2465.799999836457,63,110,10.799999836457143,136491462837504
136491464253632,2455,2521,2465.4999998425,63,110,10.499999842500001,136491463057536
136491462240192,2455,2534,2464.999999847222,60,110,9.999999847222224,136491464253632
136491460113216,2455,2550,2464.0769229465877,59,110,9.076922946587771,136491462240192
136491461378944,2455,2550,2463.699999876025,58,110,8.699999876025,136491460113216
136491460507968,2455,2553,2463.341463296633,57,110,8.341463296632957,136491461378944
136491458715584,2455,2553,2462.999999887619,56,110,7.999999887619048,136491460507968
136491461788800,2455,2551,2462.6744184975664,55,110,7.674418497566254,136491458715584
136491462558848,2455,2554,2462.36363626155,54,110,7.363636261549588,136491461788800
136491463384064,2456,2548,2463.066666569304,53,109,7.066666569303704,136491462558848
136491462337344,2456,2563,2462.9333332362667,52,109,6.933333236266667,136491463384064
136491462550208,2485,2573,2491.5217390396974,50,80,6.521739039697544,136491462337344
136491458779264,2487,2574,2493.391304257514,49,78,6.39130425751418,136491462550208
136491461273600,2487,2580,2494.9999998876597,47,78,7.999999887659575,136491458779264
136491462749376,2487,2585,2494.6734692828322,47,78,7.673469282832155,136491461273600
136491461495872,2487,2589,2494.510203977409,46,78,7.510203977409414,136491462749376
136491461670848,2504,2601,2511.039999902848,44,61,7.039999902848001,136491461495872
136491463077568,2504,2601,2510.87999990368,43,61,6.879999903680001,136491461670848
136491461435136,2504,2602,2510.7450979453133,43,61,6.745097945313343,136491463077568
136491460848256,2504,2606,2510.588235201107,42,61,6.588235201107268,136491461435136
136491461690624,2504,2603,2510.307692219142,41,61,6.307692219142012,136491460848256
136491459722112,2504,2604,2510.0377357647562,40,61,6.0377357647561425,136491461690624
136491461013312,2528,2623,2533.777777697531,39,37,5.7777776975308655,136491459722112
136491458483520,2528,2623,2533.629629550398,38,37,5.629629550397805,136491461013312
136491459436480,2528,2625,2533.527272649891,38,37,5.527272649890911,136491458483520
136491461165184,2528,2626,2533.527272648886,38,37,5.527272648885951,136491459436480
136491461424384,2528,2626,2533.381818104516,37,37,5.381818104515704,136491461165184
136491461183488,2528,2626,2533.142857069388,36,37,5.142857069387756,136491461424384
136491461234304,2535,2629,2539.7719297567496,34,30,4.77192975674977,136491461183488
136491459196736,2535,2636,2540.7894736009234,33,30,5.789473600923362,136491461234304
136491458312000,2535,2624,2540.5172413003565,32,30,5.5172413003567184,136491459196736
136491459266560,2537,2624,2542.4237287363403,32,28,5.4237287363401325,136491458312000
136491458685376,2537,2624,2542.879310258665,31,28,5.879310258665281,136491459266560
136491458771584,2537,2624,2542.593220257455,30,28,5.593220257454758,136491458685376
136491460233536,2537,2624,2542.316666589575,29,28,5.316666589575003,136491458771584
136491463073920,2541,2627,2546.049180255028,28,24,5.0491802550282205,136491460233536
136491459290304,2541,2627,2545.868852387979,27,24,4.86885238797904,136491463073920
136491457915008,2541,2626,2545.612903158845,26,24,4.612903158844955,136491459290304
136491457722944,2541,2628,2545.3650793020283,25,24,4.365079302028221,136491457915008
136491458170880,2541,2626,2545.124999940703,24,24,4.124999940703127,136491457722944
136491458130368,2541,2632,2544.723076869808,22,24,3.723076869808286,136491458170880
136491459311040,2541,2632,2544.447761145658,21,24,3.4477611456582773,136491458130368
136491458243072,2541,2633,2544.235294072448,20,24,3.2352940724480987,136491459311040
136491457667264,2541,2635,2544.028985465104,19,24,3.0289854651039714,136491458243072
136491457858624,2541,2635,2543.8285713893756,18,24,2.8285713893755116,136491457667264
136491458544704,2548,2639,2550.6338027805473,17,17,2.6338027805475113,136491457858624
136491456730496,2548,2639,2550.704225314406,16,17,2.7042253144058725,136491458544704
136491455753152,2548,2639,2550.6666666296296,16,17,2.6666666296296304,136491456730496
136491456827968,2548,2623,2550.4999999649303,15,17,2.499999964930556,136491455753152
136491456995456,2548,2626,2550.4657533902046,15,17,2.465753390204542,136491456827968
136491457145472,2548,2632,2550.301369830542,14,17,2.3013698305423165,136491456995456
136491457169984,2560,2636,2562.1081080784807,13,5,2.108108078480644,136491457145472
136491456775616,2560,2636,2562.108108078196,12,5,2.108108078195764,136491457169984
136491455857600,2560,2636,2561.9066666397193,11,5,1.9066666397191117,136491456775616
136491457518272,2560,2636,2561.710526291707,10,5,1.7105262917070643,136491455857600
136491455895360,2560,2636,2561.5194804981684,9,5,1.5194804981683256,136491457518272
136491457180928,2560,2636,2561.4999999790384,9,5,1.4999999790384622,136491455895360
136491454443648,2560,2636,2561.33333331453,8,5,1.333333314529915,136491457180928
136491454908928,2560,2647,2561.1518987179925,7,5,1.1518987179923093,136491454443648
136491456397376,2560,2645,2560.97499998635,6,5,0.9749999863500004,136491454908928
136491454422528,2560,2647,2560.8024691246073,5,5,0.8024691246075295,136491456397376
136491456078848,2560,2647,2560.792682915809,5,5,0.7926829158090425,136491454422528
136491456478784,2565,2654,2565.63414633257,4,0,0.6341463325698992,136491456078848
136491455418368,2565,2659,2565.4756097493696,3,0,0.47560974936942313,136491456478784
136491455279808,2565,2659,2565.3132530076323,2,0,0.31325300763245767,136491455418368
136491455079104,2565,2659,2565.154761902588,1,0,0.15476190258786854,136491455279808
136491453829440,2565,2659,2565.0,0,0,0.0,136491455079104
133198343068096,2391,2367,2391,133,287,0,
133198341483328,2391,2392,2391,132,287,0,133198343068096
133198338694016,2391,2403,2391.0,132,287,0.0,133198341483328
133198341710144,2391,2404,2391.0,132,287,0.0,133198338694016
133198343274688,2393,2392,2393.0,129,285,0.0,133198341710144
133198339558976,2393,2392,2393.0,128,285,0.0,133198343274688
133198341488320,2393,2418,2393.0,128,285,0.0,133198339558976
133198342342400,2393,2418,2393.0,127,285,0.0,133198341488320
133198341002240,2393,2418,2393.0,126,285,0.0,133198342342400
133198341482240,2393,2428,2393.0,124,285,0.0,133198341002240
133198341478208,2393,2435,2393.0,123,285,0.0,133198341482240
133198340878720,2393,2435,2393.0,122,285,0.0,133198341478208
133198339431232,2422,2461,2422.0,120,256,0.0,133198340878720
133198342127936,2422,2461,2422.0,119,256,0.0,133198339431232
133198338625408,2422,2461,2422.0,118,256,0.0,133198342127936
133198337733760,2422,2461,2422.0,117,256,0.0,133198338625408
133198341347328,2424,2462,2424.0,116,254,0.0,133198337733760
133198337815552,2424,2462,2432.846153737278,115,254,8.846153737278108,133198341347328
133198341926016,2424,2462,2432.14285704398,114,254,8.142857043979593,133198337815552
133198341553920,2424,2463,2431.4666665770665,112,254,7.4666665770666665,133198341926016
133198341854528,2424,2465,2430.5294116917303,111,254,6.529411691730104,133198341553920
133198341153024,2424,2465,2430.1666665981484,111,254,6.166666598148149,133198341854528
133198341106752,2424,2465,2430.1111110398147,110,254,6.111111039814815,133198341153024
133198337900416,2424,2465,2429.7368420388366,109,254,5.736842038836566,133198341106752
133198340400384,2424,2467,2429.29999993905,106,254,5.29999993905,133198337900416
133198339286848,2424,2486,2428.5217390832513,104,254,4.5217390832514175,133198340400384
133198336667264,2433,2489,2437.1199999588,103,245,4.119999958800001,133198339286848
133198337552064,2450,2503,2454.166666621528,100,228,4.166666621527778,133198336667264
133198339158080,2464,2514,2467.9999999568,100,214,3.9999999568000004,133198337552064
133198337072896,2464,2514,2468.1666666180554,100,214,4.166666618055555,133198339158080
133198337424896,2464,2514,2468.124999950156,99,214,4.12499995015625,133198337072896
133198338506944,2465,2521,2468.95999995248,99,213,3.9599999524800005,133198337424896
133198336763328,2466,2522,2473.919999901792,99,212,7.919999901792001,133198338506944
133198336388032,2466,2524,2477.759999849472,98,212,11.759999849472,133198336763328
133198336846400,2466,2524,2477.3076921641714,98,212,11.3076921641716,133198336388032
133198336551424,2466,2530,2477.1923075459467,97,212,11.192307545946749,133198336846400
133198339270016,2466,2544,2476.666666528395,96,212,10.666666528395062,133198336551424
133198338758784,2478,2554,2488.0714284419387,94,200,10.071428441938775,133198339270016
133198336580800,2478,2554,2487.724137806968,94,200,9.724137806967898,133198338758784
133198336652608,2487,2562,2496.3103447055887,90,191,9.310344705588586,133198336580800
133198339066176,2500,2572,2508.4999998895,85,178,8.499999889500002,133198336652608
133198336837760,2500,2577,2508.4999998866665,85,178,8.499999886666668,133198339066176
133198339094784,2500,2588,2508.3999998852,84,178,8.3999998852,133198336837760
133198337023424,2500,2589,2508.032257955692,83,178,8.032257955691987,133198339094784
133198335397696,2500,2588,2507.687499896699,82,178,7.68749989669922,133198337023424
133198334123072,2501,2588,2508.4545453551514,82,177,7.454545355151516,133198335397696
133198335546304,2513,2597,2522.9393938038565,82,165,9.939393803856749,133198334123072
133198335229632,2513,2596,2525.656249814111,81,165,12.656249814111332,133198335546304
133198335347136,2513,2597,2524.9696967955924,79,165,11.969696795592288,133198335229632
133198335650688,2519,2601,2530.142856986857,78,159,11.142856986857144,133198335347136
133198335871296,2519,2606,2532.028571242449,76,159,13.028571242448981,133198335650688
133198336157568,2533,2606,2545.1621619945217,75,145,12.16216199452155,133198335871296
133198334158912,2547,2611,2559.1666664909258,73,131,12.166666490925929,133198336157568
133198337192640,2547,2618,2558.837837668269,73,131,11.83783766826881,133198334158912
133198333363520,2547,2631,2558.351351185683,70,131,11.351351185682983,133198337192640
133198331746560,2547,2647,2557.3499998576876,69,131,10.349999857687502,133198333363520
133198332941504,2547,2647,2556.951219376276,68,131,9.951219376276025,133198331746560
133198332128448,2547,2650,2556.5714284415308,67,131,9.571428441530612,133198332941504
133198329919808,2547,2650,2556.209302201363,66,131,9.209302201362899,133198332128448
133198335032640,2547,2647,2555.8636362447833,65,131,8.86363624478306,133198329919808
133198333550400,2547,2650,2555.5333332195555,64,131,8.533333219555557,133198335032640
133198333484672,2547,2658,2555.2173911953782,63,131,8.217391195378072,133198333550400
133198332381376,2548,2652,2555.9148935126123,62,130,7.914893512612043,133198333484672
133198332237632,2548,2667,2555.787233938171,61,130,7.787233938171119,133198332381376
133198332843584,2577,2677,2584.374999901667,59,101,7.374999901666667,133198332237632
133198331172096,2579,2677,2586.249999901823,58,99,7.249999901822918,133198332843584
133198330978688,2579,2678,2588.306122323632,57,99,9.30612232363182,133198331172096
133198330584064,2579,2684,2587.79999988208,55,99,8.799999882080002,133198330978688
133198333185728,2579,2689,2587.4615383508876,55,99,8.461538350887574,133198330584064
133198331403392,2579,2693,2587.3076921974557,54,99,8.307692197455621,133198333185728
133198334707392,2579,2693,2587.1509432885723,54,99,8.150943288572446,133198331403392
133198331988672,2596,2705,2603.849056498626,52,82,7.849056498625847,133198334707392
133198329947136,2596,2705,2603.698113102969,51,82,7.698113102969028,133198331988672
133198329994176,2596,2706,2603.5555554534158,51,82,7.555555453415638,133198329947136
133198331139840,2596,2710,2603.4074073058987,50,82,7.407407305898493,133198329994176
133198330096448,2596,2707,2603.1272726300826,49,82,7.127272630082647,133198331139840
133198330557952,2596,2708,2602.857142764082,48,82,6.857142764081634,133198330096448
133198330086912,2620,2727,2626.5964911389597,47,58,6.596491138959682,133198330557952
133198328576000,2620,2727,2626.45614026253,46,58,6.45614026253001,133198330086912
133198329425280,2620,2729,2626.344827499786,46,58,6.3448274997859695,133198328576000
133198330425664,2620,2730,2626.344827498692,46,58,6.344827498692035,133198329425280
133198330123584,2620,2730,2626.2068964650416,45,58,6.206896465041616,133198330425664
133198331282496,2620,2730,2625.9661016119967,44,58,5.966101611996555,133198330123584
133198331774272,2627,2733,2632.5999999225332,42,51,5.5999999225333355,133198331282496
133198330553664,2627,2741,2633.8333332376665,41,51,6.833333237666668,133198331774272
133198328630528,2627,2748,2633.5573769578073,40,51,6.557376957807043,133198330553664
133198328013824,2627,2736,2633.2903224933925,39,51,6.290322493392301,133198328630528
133198329216512,2629,2736,2635.1904761049886,39,49,6.190476104988663,133198328013824
133198330453312,2629,2736,2635.741935388179,38,49,6.74193538817898,133198329216512
133198332199616,2629,2736,2635.4603173690525,37,49,6.4603173690526585,133198330453312
133198330032832,2629,2736,2635.187499912988,36,49,6.187499912988281,133198332199616
133198328675008,2629,2738,2634.753846073292,34,49,5.7538460732923085,133198330032832
133198327939456,2629,2738,2634.417910373366,33,49,5.417910373366007,133198328675008
133198328052224,2629,2739,2634.0147058137695,31,49,5.0147058137694644,133198327939456
133198328156032,2629,2738,2633.7142856509795,30,49,4.714285650979592,133198328052224
133198329432192,2629,2740,2633.492957686362,29,49,4.492957686361833,133198328156032
133198328889728,2629,2742,2632.972222169259,26,49,3.9722221692592594,133198329432192
133198328960576,2629,2742,2632.6666666192446,25,49,3.666666619244445,133198328889728
133198329132224,2629,2743,2632.618421005973,25,49,3.6184210059729924,133198328960576
133198329720384,2629,2745,2632.6184210054967,25,49,3.6184210054968835,133198329132224
133198329007360,2629,2745,2632.47368416482,24,49,3.4736841648199452,133198329720384
133198329540032,2636,2749,2639.285714242616,23,42,3.285714242615956,133198329007360
133198327182016,2640,2752,2643.5844155369336,23,38,3.5844155369337165,133198329540032
133198326842368,2640,2757,2644.459459396786,22,38,4.459459396785975,133198327182016
133198327365440,2640,2757,2644.1999999412,21,38,4.1999999412,133198326842368
133198326782464,2640,2757,2644.144736784297,21,38,4.144736784297091,133198327365440
133198327418048,2640,2741,2643.947368365478,20,38,3.947368365477839,133198326782464
133198327650560,2640,2744,2643.8961038414573,20,38,3.8961038414572435,133198327418048
133198326038336,2640,2750,2643.7012986489035,19,38,3.701298648903694,133198327650560
133198326143040,2652,2754,2655.461538412722,18,26,3.4615384127218936,133198326038336
133198325899008,2652,2754,2655.4871794375545,17,26,3.4871794375542406,133198326143040
133198325898048,2652,2754,2655.2405062831726,16,26,3.2405062831725684,133198325899008
133198327699072,2652,2754,2654.999999957625,15,26,2.999999957625,133198325898048
133198326385984,2652,2753,2654.962962921262,15,26,2.962962921262003,133198327699072
133198326515776,2652,2753,2654.765432059503,14,26,2.7654320595031243,133198326385984
133198324965632,2652,2764,2654.5365853299704,13,26,2.5365853299702557,133198326515776
133198325851520,2652,2761,2654.3132529794398,12,26,2.313252979439686,133198324965632
133198324828800,2652,2763,2654.095238065805,11,26,2.0952380658049883,133198325851520
133198325083520,2656,2766,2657.8823529148235,10,22,1.8823529148235287,133198324828800
133198325203648,2656,2771,2657.6941176231417,9,22,1.6941176231418682,133198325083520
133198323712896,2656,2771,2657.4883720720823,8,22,1.488372072082206,133198325203648
133198325607616,2656,2771,2657.2873563037865,7,22,1.2873563037864972,133198323712896
133198325534144,2656,2771,2657.0909090756613,6,22,1.0909090756611568,133198325607616
133198323631616,2666,2773,2667.0786516703647,6,12,1.0786516703648528,133198325534144
133198324026752,2666,2773,2666.965909076969,5,12,0.9659090769692666,133198323631616
133198324569472,2671,2775,2671.764044932832,4,7,0.7640449328317132,133198324026752
133198324939008,2678,2780,2678.3863636307,2,0,0.3863636306998967,133198324569472
133198322593280,2678,2780,2678.191011233165,1,0,0.1910112331650044,133198324939008
133198322737024,2678,2797,2678.0,0,0,0.0,133198322593280
125500257671552,2483,2456,2483,144,319,0,
125500256085760,2483,2481,2483,143,319,0,125500257671552
125500256045632,2483,2456,2483.0,142,319,0.0,125500256085760
125500255490176,2483,2467,2483.0,142,319,0.0,125500256045632
125500253880960,2483,2468,2483.0,142,319,0.0,125500255490176
125500254197568,2485,2456,2485.0,139,317,0.0,125500253880960
125500254045184,2485,2456,2485.0,138,317,0.0,125500254197568
125500255185216,2485,2482,2485.0,138,317,0.0,125500254045184
125500256589248,2485,2482,2485.0,137,317,0.0,125500255185216
125500255735616,2485,2482,2485.0,136,317,0.0,125500256589248
125500253878912,2485,2492,2485.0,134,317,0.0,125500255735616
125500251881024,2485,2499,2485.0,133,317,0.0,125500253878912
125500252182912,2485,2499,2485.0,132,317,0.0,125500251881024
125500255052800,2485,2501,2485.0,132,317,0.0,125500252182912
125500255726976,2485,2511,2485.0,131,317,0.0,125500255052800
125500255609536,2514,2537,2514.0,129,288,0.0,125500255726976
125500255474688,2514,2537,2514.0,128,288,0.0,125500255609536
125500253145856,2514,2537,2514.0,127,288,0.0,125500255474688
125500253009024,2514,2537,2514.0,126,288,0.0,125500253145856
125500256185408,2516,2538,2516.0,125,286,0.0,125500253009024
125500252150080,2516,2538,2524.266666550933,124,286,8.266666550933333,125500256185408
125500256465152,2516,2538,2523.6874998942967,123,286,7.6874998942968755,125500252150080
125500255027136,2516,2539,2523.117646962526,121,286,7.117646962525953,125500256465152
125500255204928,2516,2542,2522.315789393906,120,286,6.315789393905818,125500255027136
125500252131392,2516,2542,2521.999999925,120,286,5.999999925,125500255204928
125500251725568,2516,2542,2521.94999992265,119,286,5.949999922650002,125500252131392
125500252041280,2516,2542,2521.619047546803,118,286,5.6190475468027214,125500251725568
125500252761152,2516,2544,2521.227272660744,115,286,5.227272660743802,125500252041280
